t,U
84450, 	0.790
84460, 	0.790
84470, 	0.789
84480, 	0.790
84490, 	0.790
84500, 	0.790
84510, 	0.790
84520, 	0.791
84530, 	0.791
84540, 	0.791
84550, 	0.791
84560, 	0.791
84570, 	0.791
84580, 	0.791
84590, 	0.791
84600, 	0.791
84610, 	0.791
84620, 	0.792
84630, 	0.792
84640, 	0.792
84650, 	0.792
84660, 	0.792
84670, 	0.792
84680, 	0.793
84690, 	0.793
84700, 	0.793
84710, 	0.793
84720, 	0.793
84730, 	0.793
84740, 	0.794
84750, 	0.793
84760, 	0.793
84770, 	0.794
84780, 	0.793
84790, 	0.794
84800, 	0.794
84810, 	0.794
84820, 	0.795
84830, 	0.795
84840, 	0.794
84850, 	0.794
84860, 	0.795
84870, 	0.795
84880, 	0.795
84890, 	0.795
84900, 	0.795
84910, 	0.795
84920, 	0.795
84930, 	0.796
84940, 	0.796
84950, 	0.795
84960, 	0.796
84970, 	0.796
84980, 	0.796
84990, 	0.796
85000, 	0.797
85010, 	0.796
85020, 	0.796
85030, 	0.796
85040, 	0.796
85050, 	0.796
85060, 	0.796
85070, 	0.796
85080, 	0.797
85090, 	0.797
85100, 	0.797
85110, 	0.797
85120, 	0.798
85130, 	0.798
85140, 	0.798
85150, 	0.798
85160, 	0.798
85170, 	0.798
85180, 	0.799
85190, 	0.799
85200, 	0.799
85210, 	0.799
85220, 	0.800
85230, 	0.800
85240, 	0.800
85250, 	0.800
85260, 	0.800
85270, 	0.800
85280, 	0.800
85290, 	0.801
85300, 	0.800
85310, 	0.800
85320, 	0.800
85330, 	0.801
85340, 	0.801
85350, 	0.801
85360, 	0.801
85370, 	0.801
85380, 	0.802
85390, 	0.802
85400, 	0.801
85410, 	0.801
85420, 	0.802
85430, 	0.802
85440, 	0.802
85450, 	0.802
85460, 	0.802
85470, 	0.802
85480, 	0.803
85490, 	0.803
85500, 	0.802
85510, 	0.803
85520, 	0.803
85530, 	0.803
85540, 	0.803
85550, 	0.803
85560, 	0.803
85570, 	0.803
85580, 	0.803
85590, 	0.803
85600, 	0.803
85610, 	0.804
85620, 	0.804
85630, 	0.804
85640, 	0.804
85650, 	0.804
85660, 	0.804
85670, 	0.805
85680, 	0.805
85690, 	0.805
85700, 	0.805
85710, 	0.805
85720, 	0.805
85730, 	0.805
85740, 	0.805
85750, 	0.805
85760, 	0.805
85770, 	0.805
85780, 	0.805
85790, 	0.805
85800, 	0.806
85810, 	0.806
85820, 	0.806
85830, 	0.806
85840, 	0.806
85850, 	0.806
85860, 	0.806
85870, 	0.807
85880, 	0.807
85890, 	0.807
85900, 	0.807
85910, 	0.808
85920, 	0.807
85930, 	0.807
85940, 	0.808
85950, 	0.808
85960, 	0.808
85970, 	0.808
85980, 	0.808
85990, 	0.808
86000, 	0.809
86010, 	0.808
86020, 	0.808
86030, 	0.809
86040, 	0.809
86050, 	0.809
86060, 	0.809
86070, 	0.810
86080, 	0.810
86090, 	0.810
86100, 	0.810
86110, 	0.809
86120, 	0.810
86130, 	0.810
86140, 	0.810
86150, 	0.810
86160, 	0.810
86170, 	0.810
86180, 	0.811
86190, 	0.810
86200, 	0.810
86210, 	0.810
86220, 	0.811
86230, 	0.811
86240, 	0.811
86250, 	0.811
86260, 	0.811
86270, 	0.812
86280, 	0.812
86290,	0.812
86300,	0.812
86310,	0.812
86320,	0.812
86330,	0.812
86340,	0.812
86350,	0.812
86360,	0.812
86370,	0.813
86380,	0.813
86390,	0.813
86400,	0.813

